LipidIon,4,5,6,11,12,13,14,18,19,20,25,26,27,31,32,33,38,39,40,41,45,46,47,52,53,54,55
Cer(d45:2),4665657.816,2829936.531,7093789.645,6247984.201,9307512.502,6062862.862,3829239.213,4503760.269,9303191.361,10753792.57,7341605.925,12647020.73,9072820.186,6438279.961,8965873.288,11393606.34,18604567.51,10291296.4,8600068.064,11199944.61,8696517.834,7062283.699,7564474.138,11157382.82,13817626.98,6695000.701,5264343.617
Cer(d45:3),2004707.357,4146856.542,6259105.742,9787455.383,8755204.031,9126543.873,4109986.32,3656127.965,7707597.8,7598731.331,4711058.048,8463654.062,8108119.878,8318855.414,8738347.478,7115567.566,8104155.931,12635263.95,7268320.962,9035235.609,10601174.03,7883393.811,7300314.741,6335595.339,11661014.97,7813308.847,6739481.285
Cer(d45:4),1839017.713,8917818.908,5103267.697,6123413.015,6572144.517,12118405.9,6021805.09,3160976,13014537.38,14687237.78,5247043.856,7042301.049,9624747.711,13225169.22,15222183.64,5368546.075,10823212.48,16643069.52,14317289.29,10921951.82,12930072.59,20719850.48,18039603.7,8693588.233,13082391.15,15059908.57,19477552.71
Cer(d46:2),6865095.079,3222056.781,12767331.53,11091777.19,16444480.83,10542808,5691486.183,9233780.044,14310655.95,18316436.57,15605402.79,29677759.28,18877808.14,7809881.424,11342140.78,18654471.14,33468472.52,13005877.74,9547740.181,14854892.43,12314768.43,8641851.781,11162382.41,9440960.016,15419137.73,7248634.962,5184256.829
Cer(d47:3),574079.4044,0,764392.6046,1404992.422,1726147.946,1727273.105,506281.782,1547036.683,3017825.933,2547718.995,1474135.7,3109108.976,2371390.318,1962225.081,1148484.892,838835.3687,1543382.82,934928.6593,1379047.088,1747865.619,1923489.764,1432786.814,0,870243.0925,1178138.856,524739.932,522728.8188
Cer(d48:2),1258508.081,0,2146266.455,1458544.835,3715209.587,1773761.741,1025469.977,1828392.977,2093044.232,3142758.529,2090099.826,6007839.187,4045384.604,1088526.761,1296719.629,1831162.584,6061950.131,2369803.622,1851129.06,1387774.982,1799411.205,1533614.407,1465566.156,1420308.456,3117472.946,1466676.783,380682.2932
Cer(t17:0_22:0),2618071.691,3293999.896,3975152.891,2562427.017,5155876.78,3244424.356,3609022.567,322352.1498,2339997.201,4127567.452,1007617.656,805475.4456,1639319.027,6663338.771,1503035.384,3600993.216,4649686.765,4514384.213,4217136.938,17557407.68,4903210.722,5685432.043,11545067.14,7765865.82,5004382.915,5649601.011,2870521.655
Cer(t17:0_23:0),11238023.75,13637070.47,19041345.02,16945716.14,21961086.98,11046016.96,16419450.56,7752935.348,10790405.33,22024321.83,14830790.36,14376446.86,17650513.34,45243222.4,32461796.55,27527611.45,30833807.57,60500756.72,49352376.08,54163560.82,56400121.91,53302980.96,65374255.49,72630144.02,39863511.45,46241801.17,23276492.48
Cer(t17:1_23:0),3204063.062,4044344.271,6984152.784,5648173.505,4086036.807,4826513.339,5338569.885,612361.1747,527050.2412,1997783.609,1360759.847,4084551.238,5655806.39,3808474.01,2275318.688,3519322.49,3483460.853,5215798.721,7432157.521,6694155.993,9729769.916,6092723.438,9036548.393,19818471.07,5640613.697,2665969.656,8874801.405
Cer(t17:1_25:1),1448809.186,3170245.23,9495554.285,12640249.87,10098540.93,8105406.081,5893708.766,1506002.639,7009744.601,6824047.668,754146.5143,2237317.212,4313716.717,19215887,14825139.1,11224830.69,11732933.46,27226516.87,16076657.91,16183002.91,32541885.13,21782109.23,24173975.26,26221066.23,20441860.79,17727502.95,21924176.76
Cer(t18:0_23:0),16986785.75,22592849.19,33686548.56,27101557.5,41407456.03,18770985.33,24594196.89,8587293.715,14469657.04,42826270.53,27198518.64,16375133.51,33745760.34,57552421.29,50191874.12,39157227.13,47575884.66,93398101.23,63696340.04,99707695.09,96261672.67,77638041.57,97114029.16,134883557.1,72175223.8,59784689.28,45465850.11
Cer(t18:0_24:0),18368834.63,28200281.16,32349110.47,27661644.49,41296426.53,20410014.89,31865180.37,12165947.73,15722688.77,46977581.91,28535404.77,23266189.45,34670876.72,63028243.9,65923355.28,49938348.57,50205096.53,99830028.86,60190349.22,92443484.99,114604547.8,94240052.32,99132359.94,139798356.5,84781215.74,73321276.9,48235212.71
Cer(t18:0_25:0),9110237.208,17195900.74,24158199.36,14487512.73,23192981.08,10145466.56,16224740.84,5981872.37,6291391.326,21109680.37,24163252.86,9901984.924,20690230.06,30350213.87,27816400.59,23545890.82,17333717.85,48067228.73,35559012.39,51979177.62,53872838.2,44876496.39,53318475.02,72962226.25,43013435.89,43388103.57,23472587.22
Cer(t18:0_25:1),5140261.562,7131722.363,12535548.28,15703489.06,16031880.68,10429776.44,9186712.235,3370145.297,9408353.418,22916628.79,7655417.351,9621701.107,11391556.33,48479551.36,27966100.24,24129333.35,27368709.28,55845957.63,43428725.07,49301838.11,57404115.51,51047532.81,68593441.27,45036547.55,49556455.74,47062233.29,29429828.97
Cer(t18:0_26:0),6852894.134,8098793.46,14673163.31,6082862.1,12698978.51,6105861.986,10134193.93,3453600.637,4784249.724,12906538.41,16960563,12468414.98,10613547.04,8825319.259,13813780,18358037.7,13761150.44,15883865.69,11787446.13,22274026.36,23525931.69,17709094.34,18269138.34,27179695.08,19364702.44,14234103.08,7274415.187
Cer(t18:1_26:0),5955845.596,3135983.493,3043816.282,1437048.558,1846199.319,1034313.648,2448991.269,3194635.429,1211417.775,1404249.307,4210190.906,8486057.151,2697517.202,2664935.346,6280335.139,6242699.314,3680459.374,3024507.932,1570338.975,3887037.377,1913782.208,5000300.782,1193860.852,4102314.951,2207412.632,867997.2825,694484.6527
Cer(t42:1),18542588.9,29862841.42,34251411.35,48078749.92,36695747.29,24988593.75,31906397.77,19765501.38,33535331.1,66524524.1,28563988.71,30575204.96,38737252.7,144059794.3,114074915.1,69442448.23,69733213.38,172669982.5,143457290.4,114070379.5,153626422.2,162352950.1,170050380.9,131187221.7,106974634.3,126407884.5,98114702.07
Cer(t45:0),1885630.792,2442046.353,6339272.978,2690373.215,4431109.833,2442612.107,2818077.373,898064.3028,1589667.38,4250495.598,5824689.306,6091716.041,5939652.123,3107377.557,5082416.34,8275691.746,7732053.666,4683910.574,2308746.364,6188917.386,5905453.665,3917788.078,2896189.977,7095993.942,3715400.68,3280656.659,1818825.685
Cer(t46:0),1942543.648,2036658.901,5456019.748,1230975.684,6111903.742,1644557.451,2461170.553,1732652.781,2667454.893,5651264.051,11437446.81,11257012.83,5582665.061,1288100.098,4003591.751,11823351,9431022.347,3807619.13,2496187.503,4830400.736,4006845.479,3174585.777,2465618.145,5136921.901,3285091.891,1980074.157,348151.0088
