Metabolites (see Note below for Bold metabolites),4,5,6,11,12,13,14,18,19,20,25,26,27,31,32,33,38,39,40,41,45,46,47,52,53,54,55
Dihydroxyacetone,0,0,0,0,0,0,0,0,0,0,198466630,0,0,0,190849490.3,229540251.8,0,0,0,0,0,0,0,395413965.4,0,0,0
DIHYDROXYACETONE PHOSPHATE,256211.0352,6044264.971,4689507.675,881141.8861,320783.9704,4622719.729,1684939.944,1302651.986,7208827.838,333242.0308,0,0,0,776183.7528,0,0,0,0,0,0,1118703.487,0,0,0,1224574.985,543898.6135,646150.5302
Dodecyl sulfate,14595643.91,9429235.454,10974939.56,10904297.04,23413278.86,1421284.495,9213734.782,2079237.509,9045976.316,9461543.079,14563116.49,10826134.95,20585995.43,32320214.71,13122508.09,17114366.04,8179112.048,9791495.065,3481183.747,28013495.69,0,6609874.077,8065076.507,16381471.1,7163183.015,3058458.531,6035443.719
D-RIBOSE 5-PHOSPHATE,11397640.37,17347376.87,13152528.65,10243563.69,6611014.687,24764732.33,6559723.111,5995365.994,13474529.82,2305795.212,0,1558500.018,2366126.221,3824025.534,0,0,0,0,523302.5806,4540898.083,3927588.557,2805918.165,6946521.975,1265880.837,554424.7115,5864223.45,7402937.563
D-Sedoheptulose,2051722.69,2392092.729,3747093.105,2645446.34,3891776.378,3483818.629,914854.7855,0,3482707.105,655781.8713,0,767952.9939,0,0,0,0,0,0,568062.0802,440257.9161,1119903.576,0,0,0,752868.8323,1432794.001,1497108.863
Ectoine,4281816.872,517592.044,1639397.588,0,0,13943434.58,191597.2187,7173708.299,0,993097.1221,0,9239865.793,4259134.745,0,0,0,0,0,631223.5998,0,0,0,0,0,0,0,0
Fructose,14646716.26,14124027.51,13142805.47,15127910.6,12527607.82,18477706.79,11673668.04,13498154.19,14843057.52,10265568.62,738633.0814,9572431.074,2438565.688,4352238.541,3003629.732,1982278.558,2868794.064,6794479.97,1476169.629,4482267.679,4888610.543,8599070.248,2273426.839,10749655.64,9078252.678,8709683.804,4647295.067
FRUCTOSE BISPHOSPHATE,6182402.874,3887721.877,12457157.95,18580933.65,2921186.337,20824058.78,2044026.726,1922834.493,12016392.59,1503375.331,0,0,0,6728816.041,0,0,0,0,0,6505342.421,1907458.132,7946057.081,3021314.341,1328276.933,11284799.72,7552473.656,5847452.687
Fumaric acid,98605812.64,102767371.4,116757747.2,101108558.7,98048187.55,98251803,58449893.53,120735420.4,115225725.6,136787596.7,51825466.49,135925792.2,89784046.44,122112030.4,99225766.54,109501579.1,151734649.8,136674565.7,138605677.9,147801178.5,124790401.9,125513285.8,104963544.7,246239793,133075259.1,92078120.35,82015075.7
Galactonate,23580077.4,25891650.99,38763622.92,33920758.04,24527350.14,37023495.03,25575046.19,30509075.16,30381745.44,30989148.89,16913959.52,47315433.94,26164822.45,42634069.15,16467848.61,10417506.93,29457786.68,37776993.92,41856049.47,37744036.72,39220846.93,28642282.98,30020218.67,80651636.85,36844002.65,50960813.68,29341456.8
GAMMA-AMINOBUTYRATE,44197863.25,30179833.6,39804330.72,32736512.38,30811139.42,37307329.15,19760568,0,0,0,0,0,0,0,0,0,0,36113113.69,0,65576696.39,0,0,62507744.34,106800948.8,0,51873299,41359501.59
Gamma-L-Glutamyl-L-alanine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732960.541,0,0,13585519.86,0,0,0,0,0,0,0
Gluconate,42899444.1,56257916.99,72936442.1,67635214.23,73498445.4,67160274.68,47605518.15,87633710.83,88386617.86,48246377.94,24154148.85,34161182.49,26436383.78,38001556.25,29492337.83,24969980.98,38334223.76,42391399.32,43549977.36,120161005.6,34746542.23,40602737.35,42750561.06,318370589.9,58078843.69,54088329.98,38903242.29
Glucose,164477296.4,112332574.7,173426565.8,177569155,168410181.4,214995045.7,120047150.7,102272132.9,193178578.8,49820527.3,2593263.129,1984047.712,4578879.357,95985626.17,2750174.514,646946.8584,6793989.744,33412100.11,37438711.82,207079827.7,87502072.22,123419735,133198494.1,284601223.5,169338038.7,128376185.1,96607225.84
