"Gene","mlog10QvalxFC"
"tp53i11",1.55656963530623
"crcp",-1.27149274905789
"edem1",-1.39100886349221
"ddost",-0.859417534673298
"asxl2",-0.648780586823158
"LOC107376681",0.745824443199014
"LOC107390539",1.77953687358082
"sin3b",0.614902345575838
"crebbp",0.83439851253054
"lrrc59",-1.90884148465835
"slbp",-1.80936396747158
"acp7",1.12447360356398
"tarbp1",-1.40483862383016
"cdk5rap3",-0.582924051816146
"sertad2",0.909335766099989
"mterf4",-1.05411025275917
"lrp6",0.678103143912854
"LOC107385643",0.78440293393388
"casc5",-3.55157013355111
"LOC107379212",1.05838552519352
"arid1a",0.698547284134728
"bmpr2",0.621743035423522
"LOC107385826",1.33386444025199
"LOC107381485",-0.887629048068557
"LOC107396653",-2.96389847516622
"ccdc66",-1.42014271903655
"mesdc1",1.20538559864565
"setd5",0.708050544941037
"pycr1",-1.76533642326439
"LOC107390908",0.902772151241366
"LOC107375119",-0.585433619413599
"polrmt",-0.916022901078441
"bzrap1",1.03457121939275
"pdia5",-0.844553965902087
"zbtb7a",0.630992621489271
"LOC107373447",1.11886276838243
"LOC107390484",2.47238278869081
"LOC107384305",0.693124006702493
"tmem259",-0.5614620858452
"hip1",0.845153600170809
"trnt1",-1.09928831219022
"LOC107388884",0.788652583750183
"pdcd2",-1.33416218760759
"LOC107382998",1.0502837376301
"tyro3",1.10927373198944
"phex",1.30203485283756
"cpsf3l",-0.731092837409924
"LOC107382424",-0.978905912272245
"LOC107374473",2.81380062957178
"pkmyt1",-2.92188370840295
"LOC107391820",1.79811415512679
"rb1",-2.39366238898836
"tob1",1.07991973051983
"LOC107386097",0.670874092723603
"zbtb38",2.59704021009492
"rsl1d1",-1.08029544294709
"dgkb",1.21681925787971
"LOC107384578",1.36971911897874
"mpi",-0.787827979102876
"gltscr1l",0.581583209725693
"LOC107395117",1.92380819313677
"prrc1",-0.958656169062202
"manf",-1.30109875149461
"smarca4",-1.33003439231059
"LOC107383400",1.3567425241976
"slirp",-0.818033240585034
"ccnd1",1.92418922082093
"nelfa",1.13476298798599
"fastkd2",-0.689411895513057
"ppid",-0.575377578489677
"rnf5",1.13354593777618
"nudt7",-1.62329336223174
"gmppb",-1.50123169651975
"wdr46",-0.695956575008442
"tspan3",0.711520686892593
"LOC107384828",1.32250713871557
"LOC107387028",1.04366525209384
"mfhas1",0.853584862506489
"pikfyve",-0.504291217106132
"znf595",1.04127903316912
"plekhg2",1.23648135668631
"LOC107384812",-1.21788689207959
"LOC107383869",0.901281884980731
"LOC107379078",0.801997488690083
"LOC107396524",-1.08101388360431
"LOC107384785",-1.33238071627981
"LOC107388803",-0.796871474065577
"LOC107373309",1.01326549217555
"LOC107384366",0.940480428526911
"larp7",-0.817246388823862
"tsr1",-1.6761630331191
"chd2",0.814528084187641
"LOC107376838",-1.3586862386469
"iars",-0.925180783641845
"hsd17b10",-0.546181006724767
"LOC107381936",0.823936856700832
"LOC107373864",-0.768313021686935
"LOC107379431",1.37957469824123
"LOC107381334",-3.86182452653549
"kiaa1468",-0.679041604216007
"LOC107386772",-1.06892660745755
"agps",-1.07940186683238
"tma7",-0.693697180626546
"rnf111",0.498194398273833
"LOC107397087",1.02318775224378
"LOC107387899",0.69043689872304
"wbscr16",-0.613181464541717
"LOC107394100",1.37855099333409
"LOC107386485",-2.38793330166543
"ogfod1",-1.03375194152097
"dap3",-0.830422539854439
"LOC107391740",1.38317073598667
"sec23ip",-0.705817141326952
"LOC107395681",-1.31363912635765
"elac2",-0.631667787817459
"hdac3",-0.895381891735056
"LOC107374211",-2.28234557627691
"LOC107395148",0.862253087643672
"ddx24",-1.09271780835148
"LOC107384960",-0.937927333603173
"tyw1",-0.706591342842132
"LOC107386592",0.80383334212126
"LOC107389244",-0.674339192097656
"LOC107378319",0.751446116334863
"rabep1",-0.763319918602635
"LOC107395749",-0.995118580637658
"LOC107387219",0.835743032775479
"timeless",-4.67118294059445
"gosr2",-0.892290986824289
"mesdc2",-1.02156365970933
"LOC107385536",-1.9663977270547
"ankrd33b",1.60973780405387
"mrpl54",-1.13915673782693
"LOC107383926",0.919995724179068
"LOC107396221",1.55306099578724
"cdkl2",1.58700446089089
"rbbp6",-1.5510908539076
"syvn1",-1.22695313881647
"arl1",-1.17490375427726
"LOC107373991",1.39674059781641
"LOC107383565",1.00561467473925
"ythdf3",1.06292067885761
"slc35c2",-0.565656899120195
"LOC107372741",-1.32449524177643
"ap2a1",-0.7263398272024
"LOC107379873",1.20579113838495
"LOC107379316",-3.78473812309792
"utp3",-0.823367327831586
"rnls",-1.09987821587006
"ergic3",-0.891807004583582
"LOC107389063",0.632694280817635
"LOC107379539",2.91316683851142
"hs3st1",0.59036088176822
"mysm1",0.966002637191014
"camsap1",0.644518770292054
"hyou1",-1.35331122115319
"LOC107393582",-0.651063778323089
"ankfy1",-0.521284403609534
"LOC107373700",1.41729358474042
"mri1",-1.40537516143415
"LOC107379035",0.671888236375452
"cacng6",1.7923507980702
"LOC107372890",-0.943599634519104
"paip2",0.609960749933058
"ylpm1",-0.712620474232481
"LOC107396428",0.526737199850411
"nsun2",-0.5875035663201
"LOC107388509",-1.84556142363462
"LOC107381875",-0.59615553774043
"LOC107386432",1.25993785444958
"LOC107376779",0.610470249547741
"LOC107373392",0.676614045740976
"retsat",-0.745713769198132
"psmc3",-1.04602981621108
"LOC107394026",0.55055537256002
"uso1",-1.53639921607403
"ddx49",-0.744096646887368
"csgr01h12orf40",2.61619442817768
"tmem38b",0.571161729946507
"fkbp4",-0.931110221933265
"LOC107380362",0.753506298560327
"LOC107376706",-1.28309263939752
"mrpl28",-0.548269151315982
"prkaa1",0.65736216151538
"LOC107375715",0.604327222112926
"LOC107384363",-0.904702003542116
"mbd4",-1.22234904780116
"LOC107377226",0.999685227485472
"f13a1",-0.783512431899585
"LOC107381561",-0.918354995791856
"ost4",-0.980786333005921
"LOC107387615",-0.570732187846881
"csrnp2",0.978316503957799
"LOC107390377",-1.18676964571189
"trmt112",-0.754650334501885
"LOC107379133",0.841648778068739
"ankib1",1.52214860205293
"LOC107379499",-1.09593397043519
"LOC107381422",-1.30206086810821
"LOC107378329",0.54291697327382
"rft1",-0.451289133270589
"spata2",0.800561703293819
"gfod2",0.947570234589488
"LOC107372945",0.665396462630016
"sorl1",1.42718864871198
"LOC107389340",1.5932275115286
"LOC107382796",1.38100346829906
"mrps33",-0.898992811168896
"tfb1m",-0.970185713728827
"crocc2",2.23286327098148
"dennd1b",0.526759759439545
"arx",1.69977696135662
"LOC107380804",1.84351484669425
"LOC107382542",-0.893441082615379
"dpagt1",-0.649175971875926
"dbf4",-1.83030117304837
"maf",1.20310373578573
"dffb",-1.54178044505561
"tsc22d2",0.702282421560428
"LOC107376688",0.664367067102754
"rpn2",-0.645630356958308
"LOC107391030",-0.527747810584231
"LOC107389631",-2.7068191302975
"LOC107394843",0.911761088595437
"gse1",0.835669045054466
"hivep2",1.53063484040528
"stom",1.27791649675842
"aes",0.662363558436068
"LOC107379661",-0.747840813162597
"sf3b3",-0.973861406401228
"LOC107397109",-2.00180250994444
"LOC107395101",-2.36794917948566
"haus6",-2.5868293012015
"mrps22",-0.893332231115893
"LOC107375695",-0.842706023347703
"kmt2c",0.810779019169722
"LOC107392486",1.01193132033518
"terf2",-0.906471246458682
"dhx29",-0.62478138168791
"LOC107379435",0.63318758532627
"lypla2",-0.730228892529782
"terf2ip",-2.3287600481534
"dtd1",0.681000584259794
"LOC107394987",1.19251110957142
"alg2",-1.21213003011182
"LOC107394534",1.02888552258756
"dtl",-4.2652125014705
"hpn",0.625438413826872
"LOC107394608",0.627279586110393
"tpr",-0.732502774659991
"pnpt1",-0.837630356539549
"atad5",-2.81584839781961
"LOC107373158",-0.837287928451388
"pwp1",-0.98952318617168
"LOC107385048",1.25303929029904
"mms22l",-3.87588412470129
"kansl3",0.572894341144427
"plag1",0.670112652604973
"pop1",-0.590359815420841
"fbln1",1.00906189626251
"rtcb",-0.413311925429852
"LOC107380318",0.849645619018532
"fam104a",0.742934154814563
"otud3",-0.611724562166017
"LOC107376590",-0.51332026950273
"ddx31",-1.10522196316354
"LOC107374589",2.66330222806866
"abcb11",-1.19399032547463
"ece2",1.04148598178109
"dnmbp",0.579834216146204
"fam45a",-0.849195976892494
"eif5",-0.822059154198278
"LOC107373273",-0.824277431847615
"mex3a",0.803808999520463
"LOC107383076",0.769922713172162
"immp1l",-1.28466177314509
"bard1",-2.19828105430661
"LOC107389266",0.951351804886234
"ctdspl",0.664164669151915
"letmd1",-0.750480271649837
"LOC107381487",-1.1898185688586
"kiaa0368",-0.449416511691995
"slc27a4",0.65621056984983
"atr",-1.68684015197616
"pole2",-4.62676826466973
"LOC107375660",0.584874083454672
"isyna1",-1.84176461640731
"klf18",1.76830686427746
"LOC107387198",0.670015003830793
"grina",0.585845083349699
"LOC107379994",1.32490391124339
"ppp1r10",1.30913833759167
"kiaa2026",-0.822624350676446
"atxn1",-0.84528808694772
"e2f7",-3.23529706382205
"LOC107394800",1.09914768581009
"pole",-4.08525200194678
"rab11fip1",0.603728286986507
"oma1",-1.06895611858507
"mdn1",-1.02050869976881
"tsc2",0.902881729162812
"LOC107395287",1.37453568895359
"LOC107391363",0.766032018527363
"eif4a2",0.496827329798547
"LOC107395105",0.768481542047301
"LOC107394329",1.31414728136743
"LOC107389546",-0.605584317376975
"LOC107388138",1.23229513395125
"csgr19h18orf21",-1.16727090249714
"pou2f1",0.578691340163006
"kmt2d",0.679596412836207
"wnt11",1.12816919268326
"LOC107375194",0.947826955630825
"hmgn1",-1.38548089636855
"nmnat1",-1.64330873486295
"fn1",0.827684431987691
"bcl7a",1.11773578247398
"sipa1l2",0.956727258223863
"LOC107384728",-0.743161080836245
"porcn",-1.00752439083452
"smg7",0.494572710930384
"cdk19",1.31667200916665
"LOC107380809",0.491151201883683
"arglu1",0.741671518162893
"LOC107396027",-1.12842955251034
"noc2l",-1.27685874413169
"LOC107383010",2.57811622667274
"nup160",-0.937535625618008
"LOC107385134",1.34100854833511
"mllt4",0.471661642949911
"LOC107395931",2.13528339217005
"LOC107392546",1.73013289972036
"LOC107382419",-0.693815653658223
"ca4",0.674950637570401
"LOC107393928",-1.1601458808212
"ska3",-3.80114884741175
"atad3a",-1.50760187150265
"sec62",-0.593683892491237
"dao",-1.18719456261826
"opa1",-0.644994136603563
"plxna4",1.24480431635241
"drg1",-0.814815444441378
"id3",-1.06626731263852
"tbc1d31",-1.0793489664364
"pde3b",0.709050034259032
"LOC107388590",1.07626877090017
"LOC107379151",0.899662188875736
"arfgap2",-0.863382177978055
"sec31a",-1.87302409509265
"LOC107393772",1.64317896730558
"kiaa1107",1.21035654560024
"LOC107396069",1.24103566373714
"egfr",1.09499488709299
"usp42",0.968295445791279
"LOC107380447",0.998305259379559
"LOC107384706",0.733957882664502
"LOC107395657",-0.544365429026032
"LOC107385327",2.55480638695323
"alg9",-0.814058469417583
"LOC107396337",0.837397758683693
"LOC107397289",0.546838899057513
"usp1",-0.599703535527242
"chtop",-0.439260997229985
"slain2",0.990831466919296
"LOC107374021",0.444106431698328
"stx18",-0.808954605601339
"coil",-0.754061035688671
"fam192a",-0.414580197108154
"hspa5",-1.85684865313743
"LOC107386720",-2.12617421358214
"faap24",-1.51640690763014
"fryl",0.875575413644272
"bfar",0.553879690753367
"znf518b",0.548783187032303
"LOC107373672",-1.24310905940798
"LOC107374426",0.817846828172496
"LOC107375315",0.724919559460007
"abcf1",-0.594590804856906
"LOC107383114",0.555893740197663
"LOC107391580",-0.906732317473006
"LOC107379975",0.66595266340756
"pold3",-1.95163340990351
"LOC107397051",0.673802401160548
"csgr11hxorf57",-1.13247128122013
"wnk1",1.20809574526565
"abcd3",-0.676326241860525
"LOC107378648",-0.685236832925474
"tdrkh",-1.05239788220372
"LOC107394776",0.797878294218826
"LOC107392430",1.06119389803676
"uba5",-1.56661703059065
"lars",-0.820688991765783
"anp32a",-1.0984366999801
"l2hgdh",-0.952350360497428
"sema4c",0.746203609354375
"pelo",-0.50027522568307
"mtrr",-1.00428585058193
"asap2",0.599702916144308
"trabd",-0.98586874132555
"txndc16",-1.09850818134741
"tsr2",-0.737908938433585
"psat1",-1.61017297999219
"LOC107377399",0.48695298184815
"mrpl4",-0.827297992746868
"ascc2",-0.643704925343161
"LOC107372640",-1.22580757349559
"LOC107390378",-1.06961186855187
"ap1b1",-0.546228045239911
"LOC107382688",0.714583064740922
"LOC107384044",-0.546231145406619
"LOC107391801",-0.574253797374415
"nprl2",-0.761326687496893
"LOC107395039",0.796105153810398
"LOC107381118",-0.864512034431112
"ttll5",0.91472488305188
"LOC107389742",0.769069667811573
"polm",1.14941130178897
"pdcl3",0.711806424630845
"nf2",0.711998715446787
"heatr1",-1.01739950417814
"trmt2a",-0.664746319116663
"tonsl",-2.77900388734273
"yap1",0.481366216351284
"wdr43",-0.633111989444136
"hsf1",0.526266493618872
"LOC107385047",0.988291940342843
"nuak2",0.686211963158109
"csgr06h14orf166",-0.666545654664482
"csgr06h3orf33",1.13026849563419
"p4ha2",-0.54310561872223
"arcn1",-0.765348227614754
"LOC107394764",1.03365734003791
"LOC107381728",0.876092704740071
"anapc5",-0.829478286112531
"LOC107373389",2.5102158322784
"rtn4ip1",-0.644375665153024
"sos1",0.487948659434233
"thumpd3",-0.965897694212556
"LOC107394634",0.489922284298269
"qpctl",-1.05856754447727
"LOC107397314",1.15470549165032
"oxsr1",-1.3163683248883
"LOC107389740",1.1437446387472
"impad1",-0.677709845480698
"ppm1k",1.25679703004795
